"scenario_id","technology","country","admin_level","admin1","admin2","admin_unit","survey_n","eligible_population","target_percent","deadline_months","sigma","delta","sigma_source","delta_source","sigma_parameter_level","delta_parameter_level","minimum_TOT","TOT_per_1000","adoption_at_deadline_percent","earliest_safe_withdrawal_month","adoption_at_withdrawal_percent","minimum_post_adoption_percent","adoption_1y_after_percent","adoption_3y_after_percent","adoption_5y_after_percent","target_maintained_after_withdrawal","status"
"PPT_00264","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,50,48,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",245,24.5,50.008841771443,48,50.0088069586467,50.0088069586467,53.7204421892114,53.816680114174,50.9890040905417,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00265","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,50,60,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",127,12.7,50.05293180205,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00266","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,60,12,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00267","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,60,24,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00268","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,60,36,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00269","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,60,48,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00270","Push-Pull","Kenya","Admin2","Homabay","Suba South","Suba South",3,10000,60,60,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00271","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,10,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",90,9,10.0388534395849,12,10.0388534630901,10.0388534630901,21.8823727396085,33.3194520665174,39.5508859253408,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00272","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,10,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",25,2.5,10.2281552302516,24,10.2281562018336,10.2281562018336,16.4964413979275,24.4341857491369,30.801720740877,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00273","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,10,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",12,1.2,10.0551714153149,36,10.0551738703329,10.0551738703329,14.3649361541407,20.8481864674055,26.9211705531532,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00274","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,10,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",8,0.8,10.9643704981959,48,10.964370709502,10.964370709502,14.6518348310108,20.7478912774506,26.7332838067023,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00275","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,10,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",5,0.5,10.2971160877116,60,10.2971182840168,10.2971182840168,13.3078387044303,18.7948015657606,24.563090016186,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00276","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,20,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",242,24.2,20.0231347056566,12,20.0231338295252,20.0231338295252,38.8727276233635,51.612630751043,53.4954176302709,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00277","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,20,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",58,5.8,20.2163738602648,24,20.2163738480436,20.2163738480436,30.6287134595003,40.4779649920494,45.0461507052839,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00278","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,20,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",28,2.8,20.4123576343828,36,20.4123575258017,20.4123575258017,27.6849888402967,36.0602318233879,41.2499235798188,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00279","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,20,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",17,1.7,20.5664676377513,48,20.566467665259,20.566467665259,26.3129201454068,33.882210140579,39.2678466818774,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00280","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,20,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",12,1.2,21.3582339103158,60,21.3582340083726,21.3582340083726,26.3211131733054,33.4099399227959,38.7582721352421,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00281","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,30,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00282","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,30,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",106,10.6,30.0460407241749,24,30.046033551295,30.046033551295,42.605176009907,51.2585301417258,52.5526306189031,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00283","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,30,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",49,4.9,30.3114148564193,36,30.3114147783689,30.3114147783689,39.0513827276343,46.541060594795,49.0698655844608,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00284","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,30,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",29,2.9,30.2008034547996,48,30.2007973594929,30.2007973594929,36.9580463018165,43.7697105267735,46.9108633052847,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00285","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,30,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",20,2,30.6970328978,60,30.6970326830701,30.6970326830701,36.3222892209514,42.6009657903807,45.9146663153951,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00286","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,40,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00287","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,40,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",193,19.3,40.0109322368004,24,40.0109296593875,40.0109296593875,52.6142051754596,58.3665497358094,56.5917298895216,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00288","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,40,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",80,8,40.0278092717741,36,40.0277923688567,40.0277923688567,48.888122422106,53.9704940263993,53.6608110700045,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00289","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,40,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",47,4.7,40.1785351396154,48,40.1785350955926,40.1785350955926,46.8760525803628,51.4011213824151,51.8232890618786,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00290","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,40,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",32,3.2,40.4492922993723,60,40.4492821002351,40.4492821002351,45.8195546177337,49.8999658699275,50.6844516713257,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00291","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,50,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00292","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,50,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",474,47.4,50.0031871749375,24,50.0031676152564,50.0031676152564,60.0925509133105,62.0885078054418,58.1820558152976,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00293","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,50,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",139,13.9,50.0194214135467,36,50.0193986226414,50.0193986226414,57.5106181914567,59.177286907756,56.3111295064589,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00294","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,50,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",77,7.7,50.0248799714527,48,50.0248701801042,50.0248701801042,55.5036473815567,56.8269407313578,54.7270821857849,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00295","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,50,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",52,5.2,50.2296867095957,60,50.2296750469254,50.2296750469254,54.339714152505,55.3040229122117,53.63294787984,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00296","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,60,12,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00297","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,60,24,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00298","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,60,36,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",357,35.7,60.001088527395,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00299","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,60,48,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",153,15.3,60.0198201675419,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00300","Push-Pull","Kenya","Admin2","Kisumu","Kisumu West","Kisumu West",38,10000,60,60,0.507042253521127,0.0758500435919791,"Kenya / Kisumu / Kisumu West","Transferred Uganda survey estimate","Country","Transferred",99,9.9,60.0655741731632,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00301","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,10,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",115,11.5,10.0657358721783,12,10.0657361850738,10.0657361850738,22.0923555945375,33.7421693471098,39.3169021684861,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00302","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,10,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",30,3,10.0691439760973,24,10.0691458597061,10.0691458597061,16.3493112631905,24.089967541176,29.7696636362702,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00303","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,10,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",15,1.5,10.3813627785696,36,10.3813638528075,10.3813638528075,14.814263690884,21.1223856374577,26.5166108476746,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00304","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,10,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",9,0.9,10.3428645457399,48,10.3428646191078,10.3428646191078,13.8088023076072,19.3168273222287,24.4866785589181,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00305","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,10,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",6,0.6,10.2637390894119,60,10.2637446659273,10.2637446659273,13.1765803454003,18.2068914212513,23.2156919941782,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00306","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,20,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",348,34.8,20.025911979147,12,20.0259116733748,20.0259116733748,38.1490101464447,51.0450260241984,52.6423941516031,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00307","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,20,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",73,7.3,20.1344618793878,24,20.1344585151629,20.1344585151629,30.5243435290387,40.2257151880136,44.136858914129,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00308","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,20,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",34,3.4,20.2014348349921,36,20.2014343190377,20.2014343190377,27.3913467097876,35.3925962451411,39.8873212381554,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00309","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,20,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",20,2,20.0082423616291,48,20.0082415882464,20.0082415882464,25.5590146237131,32.607499048669,37.3186347532194,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00310","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,20,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",14,1.4,20.649816064536,60,20.6498156220605,20.6498156220605,25.3612964620362,31.8444386811591,36.5207974847009,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00311","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,30,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00312","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,30,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",143,14.3,30.0000643241952,24,30.0000619194314,30.0000619194314,42.185867078871,50.702080917329,51.5438156630512,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00313","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,30,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",62,6.2,30.190791988874,36,30.1907880470902,30.1907880470902,38.7527871170708,45.9052002533328,47.8514636308574,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00314","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,30,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",36,3.6,30.1077707518776,48,30.107747476512,30.107747476512,36.6739803108416,42.9925966298735,45.4944797281049,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00315","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,30,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",24,2.4,30.0527566653601,60,30.0527566332026,30.0527566332026,35.4303021444184,41.2025623091804,43.9904113843687,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00316","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,40,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00317","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,40,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",317,31.7,40.0183133720796,24,40.0183131846143,40.0183131846143,51.3812698900785,56.9241512667251,55.099840711723,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00318","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,40,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",109,10.9,40.0712381128118,36,40.0712378599524,40.0712378599524,48.4838153247495,53.2197135474574,52.4628678469659,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00319","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,40,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",61,6.1,40.1543142006751,48,40.1542870581383,40.1542870581383,46.5303202488974,50.5970938975642,50.4982619763071,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00320","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,40,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",41,4.1,40.4723414111167,60,40.4723414105784,40.4723414105784,45.5197195300631,49.0332483559911,49.2531078348006,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00321","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,50,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00322","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,50,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00323","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,50,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",230,23,50.0247872552616,36,50.0247855994095,50.0247855994095,56.5401662126433,57.8549360974354,54.8106637828429,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00324","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,50,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",110,11,50.037796255241,48,50.0377961366316,50.0377961366316,54.9490578405838,55.8363713127733,53.35601582776,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00325","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,50,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",71,7.1,50.2044686235669,60,50.2044608715672,50.2044608715672,53.8652271830446,54.3302281822924,52.2171950740957,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00326","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,60,12,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00327","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,60,24,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00328","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,60,36,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00329","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,60,48,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",363,36.3,60.0089357804298,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00330","Push-Pull","Kenya","Admin2","Kisumu","Seme","Seme",23,10000,60,60,0.407079646017699,0.0758500435919791,"Kenya / Kisumu / Seme","Transferred Uganda survey estimate","Country","Transferred",177,17.7,60.0137345926872,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00331","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,10,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",57,5.7,10.14956623504,12,10.1495672483526,10.1495672483526,21.2348499850607,32.1889894121312,40.0656780251303,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00332","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,10,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",17,1.7,10.2894443161993,24,10.2894443174477,10.2894443174477,16.2557390412791,24.583325840258,32.5892782802127,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00333","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,10,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",9,0.9,10.7900146538807,36,10.7900147041521,10.7900147041521,15.3096579583111,22.8335869085718,30.6907874874572,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00334","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,10,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",6,0.6,11.7334654761886,48,11.7334699747162,11.7334699747162,15.7513643846223,23.1086367727896,30.9433754891483,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00335","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,10,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",4,0.4,11.7563350238751,60,11.7563409684133,11.7563409684133,15.3343590069445,22.4156148932018,30.1804443049553,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00336","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,20,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",134,13.4,20.0997998658287,12,20.0998004953675,20.0998004953675,38.5924427314903,50.45447941549,53.9016215548927,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00337","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,20,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",37,3.7,20.023882182732,24,20.0238822743628,20.0238822743628,29.9376531139695,40.1115295751837,46.436904978043,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00338","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,20,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",19,1.9,20.5077976971482,36,20.5077982999702,20.5077982999702,27.7352419577905,37.0011893789385,43.8577681955422,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00339","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,20,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",12,1.2,21.1241859759793,48,21.1241880570221,21.1241880570221,27.1443776943882,35.9283040131485,42.8984849250365,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00340","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,20,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",8,0.8,21.0574225170118,60,21.0574276379969,21.0574276379969,26.3327466995454,34.8216765935988,41.9247227757079,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00341","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,30,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",253,25.3,30.0350961314672,12,30.0350962333109,30.0350962333109,52.4755187393672,61.3188156683213,59.9318198698373,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00342","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,30,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",64,6.4,30.1407074561402,24,30.1407074040894,30.1407074040894,42.4933425334376,51.2673803859884,54.0101352241494,TRUE,"Target achieved; safe withdrawal identified"
